Filename	TrainValidateTest	Style	Genre	Artist
12696.jpg	train	landscape	Romanticism	John Crome
12697.jpg	train	landscape	Impressionism	Berthe Morisot
12698.jpg	train	portrait	Neoclassicism	John Singleton Copley
12699.jpg	train	abstract	Surrealism	Joan Miro
12700.jpg	train	abstract	Lyrical Abstraction	Helen Frankenthaler
12701.jpg	train	landscape	Baroque	Paul Bril
12702.jpg	train	abstract	Dada	Kurt Schwitters
12703.jpg	train	landscape	Realism	Camille Corot
12704.jpg	train	landscape	Fauvism	Janos Mattis-Teutsch
12705.jpg	train	landscape	Romanticism	John Constable
12706.jpg	train	portrait	Romanticism	Thomas Lawrence
12707.jpg	train	landscape	Impressionism	Armand Guillaumin
12708.jpg	train	abstract	Art Informel	Antonio Sanfilippo
12709.jpg	train	portrait	Romanticism	Pierre-Paul Prud'hon
12710.jpg	train	portrait	Expressionism	Amedeo Modigliani
12711.jpg	train	portrait	Romanticism	Pierre-Paul Prud'hon
12712.jpg	train	abstract	Abstract Expressionism	Cy Twombly
12713.jpg	train	abstract	Abstract Expressionism	Philip Guston
12714.jpg	train	landscape	Impressionism	William Merritt Chase
12715.jpg	train	portrait	Realism	Georgios Jakobides
12716.jpg	train	portrait	Romanticism	Francesco Hayez
12717.jpg	train	abstract	Lyrical Abstraction	Zao Wou-Ki
12718.jpg	train	landscape	Contemporary Realism	Neil Welliver
12719.jpg	train	portrait	Neoclassicism	Franz Xaver Winterhalter
12720.jpg	train	abstract	Cubism	David Bomberg
12721.jpg	train	abstract	Abstract Art	Jacoba van Heemskerck
12722.jpg	train	landscape	Romanticism	Ivan Aivazovsky
12723.jpg	train	landscape	Post-Impressionism	David Burliuk
12724.jpg	train	self-portrait	Northern Renaissance	Albrecht Durer
12725.jpg	train	abstract	Lyrical Abstraction	Antonio Corpora
12726.jpg	train	landscape	Romanticism	John Ruskin
12727.jpg	train	landscape	Impressionism	William Merritt Chase
12728.jpg	train	landscape	Cloisonnism	Georges Lacombe 
12729.jpg	train	portrait	Baroque	Rembrandt
12730.jpg	train	landscape	Luminism	Albert Bierstadt
12731.jpg	train	landscape	Impressionism	Alfred Sisley
12732.jpg	train	abstract	Abstract Expressionism	Raoul Ubac
12733.jpg	train	abstract	Abstract Expressionism	Esteban Vicente
12734.jpg	train	landscape	Romanticism	John Atkinson Grimshaw
12735.jpg	train	landscape	Symbolism	Nicholas Roerich
12736.jpg	train	landscape	Realism	Constant Troyon
12737.jpg	train	portrait	Surrealism	Enrico Baj
12738.jpg	train	portrait	Impressionism	Paul Peel
12739.jpg	train	portrait	Romanticism	Konstantin Makovsky
12740.jpg	train	portrait	New Realism	Juan Carlos Castagnino
12741.jpg	train	portrait	Art Nouveau (Modern)	Felix Vallotton 
12742.jpg	train	self-portrait	Realism	Henri Fantin-Latour
12743.jpg	train	landscape	Impressionism	Theodor Pallady
12744.jpg	train	portrait	Northern Renaissance	Lucas Cranach the Elder
12745.jpg	train	landscape	Impressionism	Pierre-Auguste Renoir
12746.jpg	train	portrait	Expressionism	Iosif Iser
12747.jpg	train	portrait	Neoclassicism	Franz Xaver Winterhalter
12748.jpg	train	landscape	Romanticism	Jean-Leon Gerome
12749.jpg	train	landscape	Divisionism	Henri Martin
12750.jpg	train	portrait	Art Nouveau (Modern)	Mikhail Vrubel
12751.jpg	train	abstract	Concretism	Olle Baertling
12752.jpg	train	landscape	Precisionism	Georgia O'Keeffe
12753.jpg	train	landscape	Naturalism	Alfred Parsons
12754.jpg	train	portrait	Post-Impressionism	Theo van Doesburg
12755.jpg	train	abstract	Op Art	Martha Boto
12756.jpg	train	portrait	Rococo	Gilbert Stuart
12757.jpg	train	portrait	Expressionism	Zinaida Serebriakova
12758.jpg	train	abstract	Abstract Art	Victor Servranckx
12759.jpg	train	portrait	Rococo	Joshua Reynolds
12760.jpg	train	abstract	Color Field Painting	Gene Davis
12761.jpg	train	portrait	Baroque	Nicholas Hilliard
12762.jpg	train	abstract	Art Informel	Tano Festa
12763.jpg	train	abstract	Sōsaku hanga	Hiroyuki Tajima
12764.jpg	train	portrait	Baroque	Frans Hals
12765.jpg	train	landscape	Realism	Fyodor Vasilyev
12766.jpg	train	portrait	Romanticism	Charles Turner
12767.jpg	train	landscape	Realism	Jose Maria Velasco
12768.jpg	train	landscape	Post-Impressionism	Gustave Loiseau
12769.jpg	train	portrait	Romanticism	John Hoppner
12770.jpg	train	portrait	Romanticism	Jan Matejko
12771.jpg	train	landscape	Post-Impressionism	Andre Derain
12772.jpg	train	portrait	Academicism	Thomas Couture
12773.jpg	train	abstract	Surrealism	Joan Miro
12774.jpg	train	landscape	Expressionism	Max Ernst
12775.jpg	train	portrait	Rococo	Thomas Gainsborough
12776.jpg	train	portrait	American Realism	Robert Henri
12777.jpg	train	landscape	Realism	Ivan Shishkin
12778.jpg	train	abstract	Lyrical Abstraction	Olga Albizu
12779.jpg	train	landscape	Pointillism	Andre Derain
12780.jpg	train	abstract	Abstract Art	David Kakabadze
12781.jpg	train	portrait	Baroque	Jacob Jordaens
12782.jpg	train	landscape	Realism	Vasily Polenov
12783.jpg	train	abstract	Neoplasticism	Piet Mondrian
12784.jpg	train	landscape	Romanticism	Lev Lagorio
12785.jpg	train	portrait	Ukiyo-e	Utagawa Kuniyoshi
12786.jpg	train	abstract	Concretism	Leon Arthur Tutundjian
12787.jpg	train	landscape	Magic Realism	Eric Ravilious
12788.jpg	train	portrait	Realism	John Collier
12789.jpg	train	landscape	Symbolism	Nicholas Roerich
12790.jpg	train	portrait	Romanticism	Charles Turner
12791.jpg	train	landscape	Symbolism	Nicholas Roerich
12792.jpg	train	portrait	Romanticism	Thomas Lawrence
12793.jpg	train	landscape	Magic Realism	Eric Ravilious
12794.jpg	train	abstract	Abstract Expressionism	Milton Resnick
12795.jpg	train	portrait	Impressionism	Mary Cassatt
12796.jpg	train	portrait	Impressionism	Pierre-Auguste Renoir
12797.jpg	train	self-portrait	Realism	John Everett Millais
12798.jpg	train	portrait	Romanticism	Thomas Sully
12799.jpg	train	portrait	Rococo	John Russell
12800.jpg	train	portrait	Art Nouveau (Modern)	Zinaida Serebriakova
12801.jpg	train	self-portrait	Realism	Ferdinand Hodler
12802.jpg	train	abstract	Art Informel	Enrico Baj
12803.jpg	train	self-portrait	Expressionism	Richard Gerstl
12804.jpg	train	landscape	Magic Realism	Eyvind Earle
12805.jpg	train	landscape	Impressionism	Finistere
12806.jpg	train	self-portrait	Magic Realism	Ivan Albright
12807.jpg	train	abstract	Lyrical Abstraction	Giulio Turcato
12808.jpg	train	portrait	Academicism	Eugene de Blaas
12809.jpg	train	landscape	Romanticism	Maxfield Parrish
12810.jpg	train	landscape	Impressionism	Willard Metcalf
12811.jpg	train	abstract	Minimalism	Jean Degottex
12812.jpg	train	landscape	Impressionism	John Singer Sargent
12813.jpg	train	abstract	Concretism	Lidy Prati
12814.jpg	train	portrait	Rococo	John Jackson
12815.jpg	train	self-portrait	Realism	Jose Maria Velasco
12816.jpg	train	landscape	Romanticism	Ivan Aivazovsky
12817.jpg	train	landscape	Magic Realism	Pierre Roy
12818.jpg	train	self-portrait	Romanticism	Karl Bryullov
12819.jpg	train	landscape	Impressionism	Stefan Dimitrescu
12820.jpg	train	landscape	Realism	Hans Heysen
12821.jpg	train	abstract	Orphism	Frantisek Kupka
12822.jpg	train	landscape	Impressionism	Laszlo Mednyanszky
12823.jpg	train	portrait	Surrealism	Eileen Agar
12824.jpg	train	abstract	Color Field Painting	Mark Rothko
12825.jpg	train	abstract	Lyrical Abstraction	Pierre Tal-Coat
12826.jpg	train	landscape	Realism	Ivan Shishkin
12827.jpg	train	portrait	Realism	James Tissot
12828.jpg	train	abstract	Art Informel	Omer Uluc
12829.jpg	train	portrait	Romanticism	Jan Matejko
12830.jpg	train	abstract	Abstract Expressionism	Richard Diebenkorn
12831.jpg	train	portrait	Realism	William-Adolphe Bouguereau
12832.jpg	train	landscape	Baroque	Rembrandt
12833.jpg	train	portrait	Expressionism	Joan Ponc
12834.jpg	train	portrait	Romanticism	Karl Bryullov
12835.jpg	train	portrait	Impressionism	Lilla Cabot Perry
12836.jpg	train	portrait	Rococo	Jose Campeche
12837.jpg	train	landscape	Realism	Ilya Repin
12838.jpg	train	abstract	Surrealism	Jock Macdonald
12839.jpg	train	abstract	Hard Edge Painting	Gene Davis
12840.jpg	train	abstract	Abstract Art	Victor Pasmore
12841.jpg	train	portrait	Impressionism	Julian Alden Weir
12842.jpg	train	landscape	Realism	Jose Maria Velasco
12843.jpg	train	landscape	Realism	Camille Corot
12844.jpg	train	landscape	Post-Impressionism	Konstantin Yuon
12845.jpg	train	portrait	Romanticism	Vasily Tropinin
12846.jpg	train	portrait	Metaphysical art	Felice Casorati
12847.jpg	train	abstract	Color Field Painting	John Hoyland
12848.jpg	train	landscape	Impressionism	Alfred Sisley
12849.jpg	train	portrait	Pointillism	Theo van Rysselberghe
12850.jpg	train	portrait	Symbolism	Gustav Klimt
12851.jpg	train	abstract	Op Art	Luis Sacilotto
12852.jpg	train	landscape	Impressionism	Guy Rose
12853.jpg	train	landscape	Northern Renaissance	Albrecht Durer
12854.jpg	train	self-portrait	Symbolism	Ivan Milev
12855.jpg	train	landscape	Post-Impressionism	Piet Mondrian
12856.jpg	train	landscape	Symbolism	Konstantin Bogaevsky
12857.jpg	train	portrait	Romanticism	Viktor Vasnetsov
12858.jpg	train	landscape	Realism	Martiros Saryan
12859.jpg	train	portrait	Rococo	Joseph-Marie Vien
12860.jpg	train	self-portrait	Neoclassicism	Jacques-Louis David
12861.jpg	train	portrait	Romanticism	Franz Xaver Winterhalter
12862.jpg	train	portrait	Socialist Realism	Konstantin Yuon
12863.jpg	train	portrait	Expressionism	Zinaida Serebriakova
12864.jpg	train	portrait	Realism	Valentin Serov
12865.jpg	train	portrait	Impressionism	Lovis Corinth
12866.jpg	train	landscape	Impressionism	John Henry Twachtman
12867.jpg	train	landscape	Luminism	Albert Bierstadt
12868.jpg	train	landscape	Realism	Theodore Rousseau
12869.jpg	train	portrait	Romanticism	Konstantin Makovsky
12870.jpg	train	abstract	Art Informel	Albert Rafols-Casamada
12871.jpg	train	portrait	Baroque	Gabriel Metsu
12872.jpg	train	portrait	Rococo	Allan Ramsay
12873.jpg	train	landscape	Expressionism	Andre Derain
12874.jpg	train	abstract	Color Field Painting	Antonio Palolo
12875.jpg	train	portrait	Expressionism	Oskar Kokoschka
12876.jpg	train	landscape	Post-Impressionism	Adam Baltatu
12877.jpg	train	landscape	Romanticism	Maxim Vorobiev
12878.jpg	train	portrait	Impressionism	Gustave Caillebotte
12879.jpg	train	landscape	Impressionism	Alfred Sisley
12880.jpg	train	landscape	Post-Impressionism	Bertalan Por
12881.jpg	train	landscape	Expressionism	Cuno Amiet
12882.jpg	train	landscape	Impressionism	Camille Pissarro
12883.jpg	train	portrait	Academicism	Fyodor Bronnikov
12884.jpg	train	landscape	Impressionism	Pierre-Auguste Renoir
12885.jpg	train	abstract	Abstract Expressionism	Hans Hofmann
12886.jpg	train	landscape	Romanticism	Thomas Cole
12887.jpg	train	landscape	Realism	Isaac Levitan
12888.jpg	train	landscape	Romanticism	John Crome
12889.jpg	train	portrait	Impressionism	Giuseppe de Nittis
12890.jpg	train	landscape	Impressionism	Isaac Levitan
12891.jpg	train	portrait	Early Renaissance	Paolo Uccello
12892.jpg	train	portrait	Impressionism	Gustave Caillebotte
12893.jpg	train	landscape	Impressionism	Claude Monet
12894.jpg	train	landscape		Narcisse-Virgilio Diaz
12895.jpg	train	abstract	Color Field Painting	Edward Corbett
12896.jpg	train	landscape	Divisionism	Henri Martin
12897.jpg	train	landscape	Romanticism	Ivan Aivazovsky
12898.jpg	train	landscape	Ink and wash painting	Qi Baishi
12899.jpg	train	abstract	Color Field Painting	Gene Davis
12900.jpg	train	landscape	Pointillism	Henri-Edmond Cross
12901.jpg	train	portrait	Sōsaku hanga	Koshiro Onchi
12902.jpg	train	portrait	Romanticism	Francisco Goya
12903.jpg	train	landscape	Fauvism	Othon Friesz
12904.jpg	train	landscape	Post-Impressionism	Constantine Maleas
12905.jpg	train	landscape	Symbolism	Konstantin Somov
12906.jpg	train	abstract	Abstract Art	Johannes Itten
12907.jpg	train	abstract	Lyrical Abstraction	Zao Wou-Ki
12908.jpg	train	portrait	Impressionism	Peder Severin Kroyer
12909.jpg	train	portrait	Romanticism	Henry Raeburn
12910.jpg	train	portrait	Northern Renaissance	Bernhard Strigel
12911.jpg	train	landscape	Impressionism	John Singer Sargent
12912.jpg	train	portrait	Impressionism	Francisc Sirato
12913.jpg	train	portrait	Realism	Nikolai Ge
12914.jpg	train	abstract	Color Field Painting	Gotthard Graubner
12915.jpg	train	landscape	Realism	Ivan Shishkin
12916.jpg	train	landscape	Realism	Nikolai Ge
12917.jpg	train	abstract	Action painting	Hans Hofmann
12918.jpg	train	abstract	Concretism	Richard Mortensen
12919.jpg	train	abstract	Hard Edge Painting	Jean-Paul Jerome
12920.jpg	train	landscape	Impressionism	Alfred Sisley
12921.jpg	train	portrait	Neo-baroque	Giorgio de Chirico
12922.jpg	train	abstract	Abstract Expressionism	Esteban Vicente
12923.jpg	train	landscape	Luminism	Martin Johnson Heade
12924.jpg	train	portrait	Naïve Art (Primitivism)	Diego Rivera
12925.jpg	train	abstract	Abstract Expressionism	Brett Whiteley
12926.jpg	train	portrait	Romanticism	Thomas Lawrence
12927.jpg	train	portrait	Romanticism	Konstantin Makovsky
12928.jpg	train	abstract	Abstract Expressionism	Philip Guston
12929.jpg	train	abstract	Spatialism	Paolo Scheggi
12930.jpg	train	portrait	Post-Impressionism	David Burliuk
12931.jpg	train	portrait	Post-Impressionism	Jan Sluyters
12932.jpg	train	abstract	Abstract Expressionism	Elaine de Kooning
12933.jpg	train	portrait	Realism	Ivan Kramskoy
12934.jpg	train	portrait	Baroque	Rembrandt
12935.jpg	train	portrait	Northern Renaissance	Hans Holbein the Younger
12936.jpg	train	landscape	Impressionism	Alfred Sisley
12937.jpg	train	abstract	Color Field Painting	Gene Davis
12938.jpg	train	abstract	Abstract Expressionism	Vasile Dobrian
12939.jpg	train	landscape	Impressionism	Pierre-Auguste Renoir
12940.jpg	train	landscape	Realism	Valentin Serov
12941.jpg	train	abstract	Minimalism	Kuno Gonschior
12942.jpg	train	landscape	Realism	Jose Maria Velasco
12943.jpg	train	portrait	Northern Renaissance	Lucas Cranach the Elder
12944.jpg	train	portrait	Baroque	Caravaggio
12945.jpg	train	abstract	Abstract Expressionism	Rodolfo Arico
12946.jpg	train	abstract	Hard Edge Painting	Gene Davis
12947.jpg	train	landscape	Symbolism	Nicholas Roerich
12948.jpg	train	abstract	Hard Edge Painting	Vasile Dobrian
12949.jpg	train	landscape	Naïve Art (Primitivism)	Raoul Dufy
12950.jpg	train	landscape	Naïve Art (Primitivism)	Raoul Dufy
12951.jpg	train	portrait	Baroque	Diego Velazquez
12952.jpg	train	portrait	Realism	Gustave Courbet
12953.jpg	train	portrait	Impressionism	Mary Cassatt
12954.jpg	train	portrait	Neoclassicism	Pierre-Narcisse Guerin
12955.jpg	train	portrait	Romanticism	Thomas Sully
12956.jpg	train	abstract	Suprematism	Aleksandra Ekster
12957.jpg	train	portrait	Baroque	Pieter de Hooch
12958.jpg	train	abstract	Art Informel	Maurice Esteve
12959.jpg	train	abstract	Op Art	Edna Andrade
12960.jpg	train	portrait	Rococo	Maurice Quentin de La Tour
12961.jpg	train	landscape	Expressionism	Avigdor Arikha
12962.jpg	train	portrait	Impressionism	Carlos Saenz de Tejada
12963.jpg	train	portrait	Sōsaku hanga	Kaoru Kawano
12964.jpg	train	abstract	Color Field Painting	Mark Rothko
12965.jpg	train	portrait	Hyper-Realism	Claudio Bravo
12966.jpg	train	landscape	Divisionism	Jean Metzinger
12967.jpg	train	landscape	Expressionism	Ernst Ludwig Kirchner
12968.jpg	train	landscape	Impressionism	Ferdynand Ruszczyc
12969.jpg	train	abstract	Art Informel	Jean Rene Bazaine
12970.jpg	train	portrait	Impressionism	Berthe Morisot
12971.jpg	train	landscape	Symbolism	Martiros Saryan
12972.jpg	train	landscape	Realism	Charles-Francois Daubigny
12973.jpg	train	portrait	Post-Impressionism	Ion Theodorescu-Sion
12974.jpg	train	portrait	Rococo	George Romney
12975.jpg	train	portrait	Impressionism	Mary Cassatt
12976.jpg	train	abstract	Tachisme	Camille Bryen
12977.jpg	train	landscape	Realism	Camille Corot
12978.jpg	train	portrait	Symbolism	Odilon Redon
12979.jpg	train	landscape	Impressionism	Claude Monet
12980.jpg	train	portrait	Expressionism	Irma Stern
12981.jpg	train	portrait	Realism	Alexey Venetsianov
12982.jpg	train	portrait	Post-Impressionism	Emile Bernard
12983.jpg	train	portrait	Art Nouveau (Modern)	John Bauer
12984.jpg	train	landscape	Post-Impressionism	Theo van Rysselberghe
12985.jpg	train	portrait	Realism	Ilya Repin
12986.jpg	train	portrait	Shin-hanga	Torii Kotondo
12987.jpg	train	self-portrait	Romanticism	James Ward 
12988.jpg	train	portrait	High Renaissance	Titian
12989.jpg	train	landscape	Impressionism	Pierre-Auguste Renoir
12990.jpg	train	landscape	Impressionism	Alfred Sisley
12991.jpg	train	abstract	Art Informel	Luciano Bartolini
12992.jpg	train	portrait	Realism	James McNeill Whistler
12993.jpg	train	abstract	Minimalism	Warren Rohrer
12994.jpg	train	portrait	Romanticism	John Atkinson Grimshaw
12995.jpg	train	landscape	Post-Impressionism	Maxime Maufra
12996.jpg	train	portrait	Expressionism	Alexej von Jawlensky
12997.jpg	train	landscape	Impressionism	Claude Monet
12998.jpg	train	abstract	Art Informel	Sadamasa Motonaga
12999.jpg	train	landscape	Romanticism	Christen Kobke
13000.jpg	train	landscape	Realism	Camille Corot
13001.jpg	train	abstract	Minimalism	Rudolf de Crignis
13002.jpg	train	abstract	Abstract Expressionism	Alice Baber
13003.jpg	train	landscape	Impressionism	Robert Julian Onderdonk
13004.jpg	train	portrait	Neo-Romanticism	Stanley Spencer
13005.jpg	train	portrait	Symbolism	Kuzma Petrov-Vodkin
13006.jpg	train	landscape	Romanticism	John Martin
13007.jpg	train	landscape	Impressionism	Gustave Caillebotte
13008.jpg	train	portrait	Symbolism	Odilon Redon
13009.jpg	train	landscape	Baroque	Rembrandt
13010.jpg	train	portrait	Post-Impressionism	Meijer de Haan
13011.jpg	train	portrait	High Renaissance	Lorenzo Lotto
13012.jpg	train	landscape	Post-Impressionism	Roger Fry
13013.jpg	train	portrait	Baroque	John Riley
13014.jpg	train	portrait	Art Nouveau (Modern)	Zinaida Serebriakova
13015.jpg	train	portrait	Expressionism	Yasuo Kuniyoshi
13016.jpg	train	portrait	Ukiyo-e	Utagawa Kuniyoshi
13017.jpg	train	abstract	Concretism	Cesar Domela
13018.jpg	train	portrait	Regionalism	Grant Wood
13019.jpg	train	abstract	Art Informel	Akira Kanayama
13020.jpg	train	landscape	Ink and wash painting	Qi Baishi
13021.jpg	train	portrait	Romanticism	Camille Corot
13022.jpg	train	portrait	Fauvism	Henri Matisse
13023.jpg	train	portrait	Realism	Hugo Simberg
13024.jpg	train	portrait	Impressionism	Edouard Manet
13025.jpg	train	landscape	Expressionism	Karl Schrag
13026.jpg	train	portrait	Impressionism	Giuseppe de Nittis
13027.jpg	train	abstract	Precisionism	Georgia O'Keeffe
